Przemoc - Twitter;https://twitter.com/withoutviolence;Allow
Przemoc - YouTube;https://www.youtube.com/watch?v=B2h_PO9subA;Ten film jest niedostępny w trybie ograniczonego dostępu.
Przemoc - YouTube;https://www.youtube.com/watch?v=E5r9B1qLx1k;Ten film jest niedostępny w trybie ograniczonego dostępu.
Przemoc - YouTube;https://www.youtube.com/watch?v=i3Q_ttddTK8;Ten film jest niedostępny w trybie ograniczonego dostępu.
Przemoc - YouTube;https://www.youtube.com/watch?v=V1yW5IsnSjo;Ten film jest niedostępny w trybie ograniczonego dostępu.
Przemoc - YouTube;https://www.youtube.com/watch?v=cBzAeJFTZ98;Allow
Randkowe;http://www.familylife.com/articles/topics/parenting/ages-and-stages/teens/establishing-dating-guidelines-for-your-teen;Allow
Randkowe;https://www.focusonthefamily.com/family-q-and-a/parenting/parental-guidelines-for-teen-dating;Allow
Randkowe;https://alphamom.com/parenting/i-let-my-young-teens-date/;Allow
Randkowe;http://www.mommyish.com/adult-men-dating-teenage-girls/;Allow
Sekty;http://www.dailymail.co.uk/femail/article-4256748/Mum-escapes-religious-doomsday-cult-paedophile-leader.html;Allow
Sekty;https://www.thenewsminute.com/article/trapped-religious-cult-one-woman-s-story-sexual-exploitation-hands-guru-64524;Block
Sekty;http://www.traumainreligion.com/about103.php;Allow
Sekty;http://www.johnwijngaards.com/sects-cults/;Allow
Sekty;http://www.christianitytoday.com/ct/2001/marchweb-only/3-5-24.0.html;Allow
Tatuaże ;http://digg.com/2017/bad-tattoos;Block
Tatuaże ;https://www.theguardian.com/careers/careers-blog/tattoos-workplace-job-prospects-career;Block
Tatuaże ;http://www.debate.org/opinions/are-tattoos-ugly;Block
Tatuaże ;http://www.lolwot.com/15-reasons-why-face-and-neck-tattoos-are-a-bad-idea/;Block
Tytoń;https://www.theglobeandmail.com/life/health-and-fitness/whats-being-done-to-aggresively-lower-tobacco-use-among-canadians-by-2035/article34178419/;Allow
Tytoń;http://tobaccocontrol.bmj.com/content/26/5/518;Allow
Tytoń;https://canadiancrc.com/Smoking.aspx;Allow
Tytoń;https://www.lung.ca/lung-health/lung-info/lung-statistics/smoking-and-tobacco-statistics;Allow
Tytoń;http://www.cancer.ca/en/cancer-information/cancer-type/lung/statistics/?region=on;Allow
Zakłady online;https://calvinayre.com/2017/10/12/business/russian-bookmaker-zenit-online-sports-betting-license/;Allow
Zakłady online;https://www.ft.com/content/044a3d9e-7d1a-11e7-9108-edda0bcbc928;Allow
Zakłady online;http://smallbusiness.co.uk/why-online-sports-betting-is-booming-in-the-uk-2517491/;Allow
Zakłady online;http://www.nytimes.com/2012/03/30/sports/bookies-using-new-technology-for-old-fashioned-betting.html;Allow
Zakłady online;https://theconversation.com/how-bookies-play-with-your-emotions-to-make-you-place-unlikely-bets-42863;Allow
